Participant,Rater Code,Count,Unusable,Gender,Sex_Orient,SD_Sex_Orient,Rom_Rel,Age,Ethnicity,Col_Blind,Vis_Impair,Experimenter,FirstBlock,BlockOne,Label,TargetNum,StimSeat,StimGender,StimulusType,OrientationMatch,Rating
162,C187,59,0,2,4,,1,21,1,2,2,1,1,0,G062C_F_SE,062C,2,0,2,1,1
162,C187,60,0,2,4,,1,21,1,2,2,1,1,0,G062C_F_SN,062C,2,0,1,1,1
162,C187,61,0,2,4,,1,21,1,2,2,1,1,0,G067B_F_DE,067B,1,0,4,1,1
162,C187,62,0,2,4,,1,21,1,2,2,1,1,0,G067B_F_DEwithAudio,067B,1,0,6,1,2
162,C187,63,0,2,4,,1,21,1,2,2,1,1,0,G067B_F_DN,067B,1,0,3,1,1
162,C187,64,0,2,4,,1,21,1,2,2,1,1,0,G067B_F_DNwithAudio,067B,1,0,5,1,2
162,C187,65,0,2,4,,1,21,1,2,2,1,1,0,G067B_F_SE,067B,1,0,2,1,1
162,C187,66,0,2,4,,1,21,1,2,2,1,1,0,G067B_F_SN,067B,1,0,1,1,1
162,C187,67,0,2,4,,1,21,1,2,2,1,1,0,G067C_M_DE,067C,2,1,4,1,4
162,C187,68,0,2,4,,1,21,1,2,2,1,1,0,G067C_M_DEwithAudio,067C,2,1,6,1,2
162,C187,69,0,2,4,,1,21,1,2,2,1,1,0,G067C_M_DN,067C,2,1,3,1,1
162,C187,70,0,2,4,,1,21,1,2,2,1,1,0,G067C_M_DNwithAudio,067C,2,1,5,1,5
162,C187,71,0,2,4,,1,21,1,2,2,1,1,0,G067C_M_SE,067C,2,1,2,1,1
162,C187,72,0,2,4,,1,21,1,2,2,1,1,0,G067C_M_SN,067C,2,1,1,1,5
162,C187,73,0,2,4,,1,21,1,2,2,1,1,0,G074A_M_DE,074A,0,1,4,1,2
162,C187,74,0,2,4,,1,21,1,2,2,1,1,0,G074A_M_DEwithAudio,074A,0,1,6,1,1
162,C187,75,0,2,4,,1,21,1,2,2,1,1,0,G074A_M_DN,074A,0,1,3,1,1
162,C187,76,0,2,4,,1,21,1,2,2,1,1,0,G074A_M_DNwithAudio,074A,0,1,5,1,3
162,C187,77,0,2,4,,1,21,1,2,2,1,1,0,G074A_M_SE,074A,0,1,2,1,1
162,C187,78,0,2,4,,1,21,1,2,2,1,1,0,G074A_M_SN,074A,0,1,1,1,1
162,C187,79,0,2,4,,1,21,1,2,2,1,1,0,G075B_F_DE,075B,1,0,4,1,7
162,C187,80,0,2,4,,1,21,1,2,2,1,1,0,G075B_F_DEwithAudio,075B,1,0,6,1,7
162,C187,81,0,2,4,,1,21,1,2,2,1,1,0,G075B_F_DN,075B,1,0,3,1,10
162,C187,82,0,2,4,,1,21,1,2,2,1,1,0,G075B_F_DNwithAudio,075B,1,0,5,1,10
162,C187,83,0,2,4,,1,21,1,2,2,1,1,0,G075B_F_SE,075B,1,0,2,1,1
162,C187,84,0,2,4,,1,21,1,2,2,1,1,0,G075B_F_SN,075B,1,0,1,1,7
162,C187,85,0,2,4,,1,21,1,2,2,1,1,0,G078A_F_DE,078A,0,0,4,1,7
162,C187,86,0,2,4,,1,21,1,2,2,1,1,0,G078A_F_DEwithAudio,078A,0,0,6,1,6
162,C187,87,0,2,4,,1,21,1,2,2,1,1,0,G078A_F_DN,078A,0,0,3,1,8
162,C187,88,0,2,4,,1,21,1,2,2,1,1,0,G078A_F_DNwithAudio,078A,0,0,5,1,6
162,C187,89,0,2,4,,1,21,1,2,2,1,1,0,G078A_F_SE,078A,0,0,2,1,6
162,C187,90,0,2,4,,1,21,1,2,2,1,1,0,G078A_F_SN,078A,0,0,1,1,8
162,C187,91,0,2,4,,1,21,1,2,2,1,1,0,G084A_M_DE,084A,0,1,4,1,2
162,C187,92,0,2,4,,1,21,1,2,2,1,1,0,G084A_M_DEwithAudio,084A,0,1,6,1,5
162,C187,93,0,2,4,,1,21,1,2,2,1,1,0,G084A_M_DN,084A,0,1,3,1,1
162,C187,94,0,2,4,,1,21,1,2,2,1,1,0,G084A_M_DNwithAudio,084A,0,1,5,1,3
162,C187,95,0,2,4,,1,21,1,2,2,1,1,0,G084A_M_SE,084A,0,1,2,1,1
162,C187,96,0,2,4,,1,21,1,2,2,1,1,0,G084A_M_SN,084A,0,1,1,1,1
162,C187,97,0,2,4,,1,21,1,2,2,1,1,0,G087C_F_DE,087C,2,0,4,1,6
162,C187,98,0,2,4,,1,21,1,2,2,1,1,0,G087C_F_DEwithAudio,087C,2,0,6,1,6
162,C187,99,0,2,4,,1,21,1,2,2,1,1,0,G087C_F_DN,087C,2,0,3,1,8
162,C187,100,0,2,4,,1,21,1,2,2,1,1,0,G087C_F_DNwithAudio,087C,2,0,5,1,8
162,C187,101,0,2,4,,1,21,1,2,2,1,1,0,G087C_F_SE,087C,2,0,2,1,3
162,C187,102,0,2,4,,1,21,1,2,2,1,1,0,G087C_F_SN,087C,2,0,1,1,7
162,C187,103,0,2,4,,1,21,1,2,2,1,1,0,G094C_M_DE,094C,2,1,4,1,7
162,C187,104,0,2,4,,1,21,1,2,2,1,1,0,G094C_M_DEwithAudio,094C,2,1,6,1,8
162,C187,105,0,2,4,,1,21,1,2,2,1,1,0,G094C_M_DN,094C,2,1,3,1,3
162,C187,106,0,2,4,,1,21,1,2,2,1,1,0,G094C_M_DNwithAudio,094C,2,1,5,1,7
162,C187,107,0,2,4,,1,21,1,2,2,1,1,0,G094C_M_SE,094C,2,1,2,1,3
162,C187,108,0,2,4,,1,21,1,2,2,1,1,0,G094C_M_SN,094C,2,1,1,1,3
162,C187,109,0,2,4,,1,21,1,2,2,1,1,0,G100C_M_DE,100C,2,1,4,1,6
162,C187,110,0,2,4,,1,21,1,2,2,1,1,0,G100C_M_DEwithAudio,100C,2,1,6,1,6
162,C187,111,0,2,4,,1,21,1,2,2,1,1,0,G100C_M_DN,100C,2,1,3,1,3
162,C187,112,0,2,4,,1,21,1,2,2,1,1,0,G100C_M_DNwithAudio,100C,2,1,5,1,4
162,C187,113,0,2,4,,1,21,1,2,2,1,1,0,G100C_M_SE,100C,2,1,2,1,1
162,C187,114,0,2,4,,1,21,1,2,2,1,1,0,G100C_M_SN,100C,2,1,1,1,1
162,C187,115,0,2,4,,1,21,1,2,2,1,1,0,G101B_F_DE,101B,1,0,4,1,3
162,C187,116,0,2,4,,1,21,1,2,2,1,1,0,G101B_F_DEwithAudio,101B,1,0,6,1,2
162,C187,117,0,2,4,,1,21,1,2,2,1,1,0,G101B_F_DN,101B,1,0,3,1,3
162,C187,118,0,2,4,,1,21,1,2,2,1,1,0,G101B_F_DNwithAudio,101B,1,0,5,1,4
162,C187,119,0,2,4,,1,21,1,2,2,1,1,0,G101B_F_SE,101B,1,0,2,1,1
162,C187,120,0,2,4,,1,21,1,2,2,1,1,0,G101B_F_SN,101B,1,0,1,1,1
162,C187,121,0,2,4,,1,21,1,2,2,1,1,0,G105A_M_DE,105A,0,1,4,1,7
162,C187,122,0,2,4,,1,21,1,2,2,1,1,0,G105A_M_DEwithAudio,105A,0,1,6,1,5
162,C187,123,0,2,4,,1,21,1,2,2,1,1,0,G105A_M_DN,105A,0,1,3,1,5
162,C187,124,0,2,4,,1,21,1,2,2,1,1,0,G105A_M_DNwithAudio,105A,0,1,5,1,6
162,C187,125,0,2,4,,1,21,1,2,2,1,1,0,G105A_M_SE,105A,0,1,2,1,1
162,C187,126,0,2,4,,1,21,1,2,2,1,1,0,G105A_M_SN,105A,0,1,1,1,6
162,C187,127,0,2,4,,1,21,1,2,2,1,1,0,G110A_F_DE,110A,0,0,4,1,3
162,C187,128,0,2,4,,1,21,1,2,2,1,1,0,G110A_F_DEwithAudio,110A,0,0,6,1,6
162,C187,129,0,2,4,,1,21,1,2,2,1,1,0,G110A_F_DN,110A,0,0,3,1,6
162,C187,130,0,2,4,,1,21,1,2,2,1,1,0,G110A_F_DNwithAudio,110A,0,0,5,1,6
162,C187,131,0,2,4,,1,21,1,2,2,1,1,0,G110A_F_SE,110A,0,0,2,1,1
162,C187,132,0,2,4,,1,21,1,2,2,1,1,0,G110A_F_SN,110A,0,0,1,1,1
162,C187,133,0,2,4,,1,21,1,2,2,1,1,0,G131A_F_DE,131A,0,0,4,1,6
162,C187,134,0,2,4,,1,21,1,2,2,1,1,0,G131A_F_DEwithAudio,131A,0,0,6,1,5
162,C187,135,0,2,4,,1,21,1,2,2,1,1,0,G131A_F_DN,131A,0,0,3,1,1
162,C187,136,0,2,4,,1,21,1,2,2,1,1,0,G131A_F_DNwithAudio,131A,0,0,5,1,1
162,C187,137,0,2,4,,1,21,1,2,2,1,1,0,G131A_F_SE,131A,0,0,2,1,4
162,C187,138,0,2,4,,1,21,1,2,2,1,1,0,G131A_F_SN,131A,0,0,1,1,3
162,C187,139,0,2,4,,1,21,1,2,2,1,1,0,G147C_M_DE,147C,2,1,4,1,1
162,C187,140,0,2,4,,1,21,1,2,2,1,1,0,G147C_M_DEwithAudio,147C,2,1,6,1,1
162,C187,141,0,2,4,,1,21,1,2,2,1,1,0,G147C_M_DN,147C,2,1,3,1,1
162,C187,142,0,2,4,,1,21,1,2,2,1,1,0,G147C_M_DNwithAudio,147C,2,1,5,1,3
162,C187,143,0,2,4,,1,21,1,2,2,1,1,0,G147C_M_SE,147C,2,1,2,1,1
162,C187,144,0,2,4,,1,21,1,2,2,1,1,0,G147C_M_SN,147C,2,1,1,1,1
162,C187,145,0,2,4,,1,21,1,2,2,1,1,0,G169A_M_DE,169A,0,1,4,1,3
162,C187,146,0,2,4,,1,21,1,2,2,1,1,0,G169A_M_DEwithAudio,169A,0,1,6,1,1
162,C187,147,0,2,4,,1,21,1,2,2,1,1,0,G169A_M_DN,169A,0,1,3,1,1
162,C187,148,0,2,4,,1,21,1,2,2,1,1,0,G169A_M_DNwithAudio,169A,0,1,5,1,6
162,C187,149,0,2,4,,1,21,1,2,2,1,1,0,G169A_M_SE,169A,0,1,2,1,5
162,C187,150,0,2,4,,1,21,1,2,2,1,1,0,G169A_M_SN,169A,0,1,1,1,1
162,C187,151,0,2,4,,1,21,1,2,2,1,1,0,G170A_M_DE,170A,0,1,4,1,3
162,C187,152,0,2,4,,1,21,1,2,2,1,1,0,G170A_M_DEwithAudio,170A,0,1,6,1,3
162,C187,153,0,2,4,,1,21,1,2,2,1,1,0,G170A_M_DN,170A,0,1,3,1,4
162,C187,154,0,2,4,,1,21,1,2,2,1,1,0,G170A_M_DNwithAudio,170A,0,1,5,1,3
162,C187,155,0,2,4,,1,21,1,2,2,1,1,0,G170A_M_SE,170A,0,1,2,1,6
162,C187,156,0,2,4,,1,21,1,2,2,1,1,0,G170A_M_SN,170A,0,1,1,1,7
162,C187,157,0,2,4,,1,21,1,2,2,1,1,0,G170C_F_DE,170C,2,0,4,1,3
162,C187,158,0,2,4,,1,21,1,2,2,1,1,0,G170C_F_DEwithAudio,170C,2,0,6,1,5
162,C187,159,0,2,4,,1,21,1,2,2,1,1,0,G170C_F_DN,170C,2,0,3,1,1
162,C187,160,0,2,4,,1,21,1,2,2,1,1,0,G170C_F_DNwithAudio,170C,2,0,5,1,4
162,C187,161,0,2,4,,1,21,1,2,2,1,1,0,G170C_F_SE,170C,2,0,2,1,1
162,C187,162,0,2,4,,1,21,1,2,2,1,1,0,G170C_F_SN,170C,2,0,1,1,3
162,C187,163,0,2,4,,1,21,1,2,2,1,1,0,G173C_F_DE,173C,2,0,4,1,4
162,C187,164,0,2,4,,1,21,1,2,2,1,1,0,G173C_F_DEwithAudio,173C,2,0,6,1,1
162,C187,165,0,2,4,,1,21,1,2,2,1,1,0,G173C_F_DN,173C,2,0,3,1,5
162,C187,166,0,2,4,,1,21,1,2,2,1,1,0,G173C_F_DNwithAudio,173C,2,0,5,1,1
162,C187,167,0,2,4,,1,21,1,2,2,1,1,0,G173C_F_SE,173C,2,0,2,1,1
162,C187,168,0,2,4,,1,21,1,2,2,1,1,0,G173C_F_SN,173C,2,0,1,1,1
162,C187,169,0,2,4,,1,21,1,2,2,1,1,0,G177B_F_DE,177B,1,0,4,1,4
162,C187,170,0,2,4,,1,21,1,2,2,1,1,0,G177B_F_DEwithAudio,177B,1,0,6,1,4
162,C187,171,0,2,4,,1,21,1,2,2,1,1,0,G177B_F_DN,177B,1,0,3,1,1
162,C187,172,0,2,4,,1,21,1,2,2,1,1,0,G177B_F_DNwithAudio,177B,1,0,5,1,5
162,C187,173,0,2,4,,1,21,1,2,2,1,1,0,G177B_F_SE,177B,1,0,2,1,6
162,C187,174,0,2,4,,1,21,1,2,2,1,1,0,G177B_F_SN,177B,1,0,1,1,1
162,C187,175,0,2,4,,1,21,1,2,2,1,1,0,G183A_M_DE,183A,0,1,4,1,3
162,C187,176,0,2,4,,1,21,1,2,2,1,1,0,G183A_M_DEwithAudio,183A,0,1,6,1,5
162,C187,177,0,2,4,,1,21,1,2,2,1,1,0,G183A_M_DN,183A,0,1,3,1,4
162,C187,178,0,2,4,,1,21,1,2,2,1,1,0,G183A_M_DNwithAudio,183A,0,1,5,1,5
162,C187,179,0,2,4,,1,21,1,2,2,1,1,0,G183A_M_SE,183A,0,1,2,1,1
162,C187,180,0,2,4,,1,21,1,2,2,1,1,0,G183A_M_SN,183A,0,1,1,1,1
162,C187,181,0,2,4,,1,21,1,2,2,1,1,0,G184C_F_DE,184C,2,0,4,1,1
162,C187,182,0,2,4,,1,21,1,2,2,1,1,0,G184C_F_DEwithAudio,184C,2,0,6,1,2
162,C187,183,0,2,4,,1,21,1,2,2,1,1,0,G184C_F_DN,184C,2,0,3,1,1
162,C187,184,0,2,4,,1,21,1,2,2,1,1,0,G184C_F_DNwithAudio,184C,2,0,5,1,1
162,C187,185,0,2,4,,1,21,1,2,2,1,1,0,G184C_F_SE,184C,2,0,2,1,1
162,C187,186,0,2,4,,1,21,1,2,2,1,1,0,G184C_F_SN,184C,2,0,1,1,1
162,C187,187,0,2,4,,1,21,1,2,2,1,1,0,G188B_M_DE,188B,1,1,4,1,1
162,C187,188,0,2,4,,1,21,1,2,2,1,1,0,G188B_M_DEwithAudio,188B,1,1,6,1,5
162,C187,189,0,2,4,,1,21,1,2,2,1,1,0,G188B_M_DN,188B,1,1,3,1,4
162,C187,190,0,2,4,,1,21,1,2,2,1,1,0,G188B_M_DNwithAudio,188B,1,1,5,1,4
162,C187,191,0,2,4,,1,21,1,2,2,1,1,0,G188B_M_SE,188B,1,1,2,1,1
162,C187,192,0,2,4,,1,21,1,2,2,1,1,0,G188B_M_SN,188B,1,1,1,1,1
162,C187,193,0,2,4,,1,21,1,2,2,1,1,0,G194A_F_DE,194A,0,0,4,1,8
162,C187,194,0,2,4,,1,21,1,2,2,1,1,0,G194A_F_DEwithAudio,194A,0,0,6,1,5
162,C187,195,0,2,4,,1,21,1,2,2,1,1,0,G194A_F_DN,194A,0,0,3,1,4
162,C187,196,0,2,4,,1,21,1,2,2,1,1,0,G194A_F_DNwithAudio,194A,0,0,5,1,5
162,C187,197,0,2,4,,1,21,1,2,2,1,1,0,G194A_F_SE,194A,0,0,2,1,7
162,C187,198,0,2,4,,1,21,1,2,2,1,1,0,G194A_F_SN,194A,0,0,1,1,6
162,C187,199,0,2,4,,1,21,1,2,2,1,1,0,G194B_F_DE,194B,1,0,4,1,3
162,C187,200,0,2,4,,1,21,1,2,2,1,1,0,G194B_F_DEwithAudio,194B,1,0,6,1,5
162,C187,201,0,2,4,,1,21,1,2,2,1,1,0,G194B_F_DN,194B,1,0,3,1,6
162,C187,202,0,2,4,,1,21,1,2,2,1,1,0,G194B_F_DNwithAudio,194B,1,0,5,1,5
162,C187,203,0,2,4,,1,21,1,2,2,1,1,0,G194B_F_SE,194B,1,0,2,1,3
162,C187,204,0,2,4,,1,21,1,2,2,1,1,0,G194B_F_SN,194B,1,0,1,1,2
162,C187,205,0,2,4,,1,21,1,2,2,1,1,0,G202A_M_DE,202A,0,1,4,1,6
162,C187,206,0,2,4,,1,21,1,2,2,1,1,0,G202A_M_DEwithAudio,202A,0,1,6,1,6
162,C187,207,0,2,4,,1,21,1,2,2,1,1,0,G202A_M_DN,202A,0,1,3,1,4
162,C187,208,0,2,4,,1,21,1,2,2,1,1,0,G202A_M_DNwithAudio,202A,0,1,5,1,6
162,C187,209,0,2,4,,1,21,1,2,2,1,1,0,G202A_M_SE,202A,0,1,2,1,5
162,C187,210,0,2,4,,1,21,1,2,2,1,1,0,G202A_M_SN,202A,0,1,1,1,1
162,C187,211,0,2,4,,1,21,1,2,2,1,1,0,G218A_M_DE,218A,0,1,4,1,3
162,C187,212,0,2,4,,1,21,1,2,2,1,1,0,G218A_M_DEwithAudio,218A,0,1,6,1,4
162,C187,213,0,2,4,,1,21,1,2,2,1,1,0,G218A_M_DN,218A,0,1,3,1,5
162,C187,214,0,2,4,,1,21,1,2,2,1,1,0,G218A_M_DNwithAudio,218A,0,1,5,1,6
162,C187,215,0,2,4,,1,21,1,2,2,1,1,0,G218A_M_SE,218A,0,1,2,1,3
162,C187,216,0,2,4,,1,21,1,2,2,1,1,0,G218A_M_SN,218A,0,1,1,1,5
163,C188,1,0,2,4,,1,20,5,2,2,1,5,1,G002C_F_DE,002C,2,0,4,1,3
163,C188,2,0,2,4,,1,20,5,2,2,1,5,1,G002C_F_DEwithAudio,002C,2,0,6,1,4
163,C188,3,0,2,4,,1,20,5,2,2,1,5,1,G002C_F_DN,002C,2,0,3,1,3
163,C188,4,0,2,4,,1,20,5,2,2,1,5,1,G002C_F_DNwithAudio,002C,2,0,5,1,3
163,C188,5,0,2,4,,1,20,5,2,2,1,5,1,G002C_F_SE,002C,2,0,2,1,3
163,C188,6,0,2,4,,1,20,5,2,2,1,5,1,G002C_F_SN,002C,2,0,1,1,3
163,C188,7,0,2,4,,1,20,5,2,2,1,5,1,G003B_F_DE,003B,1,0,4,1,3
163,C188,8,0,2,4,,1,20,5,2,2,1,5,1,G003B_F_DEwithAudio,003B,1,0,6,1,3
163,C188,9,0,2,4,,1,20,5,2,2,1,5,1,G003B_F_DN,003B,1,0,3,1,3
163,C188,10,0,2,4,,1,20,5,2,2,1,5,1,G003B_F_DNwithAudio,003B,1,0,5,1,3
163,C188,11,0,2,4,,1,20,5,2,2,1,5,1,G003B_F_SE,003B,1,0,2,1,2
163,C188,12,0,2,4,,1,20,5,2,2,1,5,1,G003B_F_SN,003B,1,0,1,1,2
163,C188,13,0,2,4,,1,20,5,2,2,1,5,1,G017C_F_DE,017C,2,0,4,1,3
163,C188,14,0,2,4,,1,20,5,2,2,1,5,1,G017C_F_DEwithAudio,017C,2,0,6,1,3
163,C188,15,0,2,4,,1,20,5,2,2,1,5,1,G017C_F_DN,017C,2,0,3,1,2
163,C188,16,0,2,4,,1,20,5,2,2,1,5,1,G017C_F_DNwithAudio,017C,2,0,5,1,2
163,C188,17,0,2,4,,1,20,5,2,2,1,5,1,G017C_F_SE,017C,2,0,2,1,2
163,C188,18,0,2,4,,1,20,5,2,2,1,5,1,G017C_F_SN,017C,2,0,1,1,3
163,C188,19,0,2,4,,1,20,5,2,2,1,5,1,G022A_M_DE,022A,0,1,4,1,3
163,C188,20,0,2,4,,1,20,5,2,2,1,5,1,G022A_M_DEwithAudio,022A,0,1,6,1,3
163,C188,21,0,2,4,,1,20,5,2,2,1,5,1,G022A_M_DN,022A,0,1,3,1,3
163,C188,22,0,2,4,,1,20,5,2,2,1,5,1,G022A_M_DNwithAudio,022A,0,1,5,1,3
163,C188,23,0,2,4,,1,20,5,2,2,1,5,1,G022A_M_SE,022A,0,1,2,1,3
163,C188,24,0,2,4,,1,20,5,2,2,1,5,1,G022A_M_SN,022A,0,1,1,1,3
163,C188,25,0,2,4,,1,20,5,2,2,1,5,1,G022B_M_DE,022B,1,1,4,1,3
163,C188,26,0,2,4,,1,20,5,2,2,1,5,1,G022B_M_DEwithAudio,022B,1,1,6,1,3
163,C188,27,0,2,4,,1,20,5,2,2,1,5,1,G022B_M_DN,022B,1,1,3,1,3
163,C188,28,0,2,4,,1,20,5,2,2,1,5,1,G022B_M_DNwithAudio,022B,1,1,5,1,3
163,C188,29,0,2,4,,1,20,5,2,2,1,5,1,G022B_M_SE,022B,1,1,2,1,3
163,C188,30,0,2,4,,1,20,5,2,2,1,5,1,G022B_M_SN,022B,1,1,1,1,3
163,C188,31,0,2,4,,1,20,5,2,2,1,5,1,G046A_M_DE,046A,0,1,4,1,3
163,C188,32,0,2,4,,1,20,5,2,2,1,5,1,G046A_M_DEwithAudio,046A,0,1,6,1,3
163,C188,33,0,2,4,,1,20,5,2,2,1,5,1,G046A_M_DN,046A,0,1,3,1,3
163,C188,34,0,2,4,,1,20,5,2,2,1,5,1,G046A_M_DNwithAudio,046A,0,1,5,1,4
163,C188,35,0,2,4,,1,20,5,2,2,1,5,1,G046A_M_SE,046A,0,1,2,1,3
163,C188,36,0,2,4,,1,20,5,2,2,1,5,1,G046A_M_SN,046A,0,1,1,1,3
163,C188,37,0,2,4,,1,20,5,2,2,1,5,0,G052A_M_DE,052A,0,1,4,1,3
163,C188,38,0,2,4,,1,20,5,2,2,1,5,0,G052A_M_DEwithAudio,052A,0,1,6,1,3
163,C188,39,0,2,4,,1,20,5,2,2,1,5,0,G052A_M_DN,052A,0,1,3,1,3
163,C188,40,0,2,4,,1,20,5,2,2,1,5,0,G052A_M_DNwithAudio,052A,0,1,5,1,3
163,C188,41,0,2,4,,1,20,5,2,2,1,5,0,G052A_M_SE,052A,0,1,2,1,3
163,C188,42,0,2,4,,1,20,5,2,2,1,5,0,G052A_M_SN,052A,0,1,1,1,3
163,C188,43,0,2,4,,1,20,5,2,2,1,5,0,G054A_F_DE,054A,0,0,4,1,2
163,C188,44,0,2,4,,1,20,5,2,2,1,5,0,G054A_F_DEwithAudio,054A,0,0,6,1,2
163,C188,45,0,2,4,,1,20,5,2,2,1,5,0,G054A_F_DN,054A,0,0,3,1,2
163,C188,46,0,2,4,,1,20,5,2,2,1,5,0,G054A_F_DNwithAudio,054A,0,0,5,1,2
163,C188,47,0,2,4,,1,20,5,2,2,1,5,0,G054A_F_SE,054A,0,0,2,1,3
163,C188,48,0,2,4,,1,20,5,2,2,1,5,0,G054A_F_SN,054A,0,0,1,1,2
163,C188,49,0,2,4,,1,20,5,2,2,1,5,0,G054B_M_DE,054B,1,1,4,1,2
163,C188,50,0,2,4,,1,20,5,2,2,1,5,0,G054B_M_DEwithAudio,054B,1,1,6,1,3
163,C188,51,0,2,4,,1,20,5,2,2,1,5,0,G054B_M_DN,054B,1,1,3,1,3
163,C188,52,0,2,4,,1,20,5,2,2,1,5,0,G054B_M_DNwithAudio,054B,1,1,5,1,3
163,C188,53,0,2,4,,1,20,5,2,2,1,5,0,G054B_M_SE,054B,1,1,2,1,2
163,C188,54,0,2,4,,1,20,5,2,2,1,5,0,G054B_M_SN,054B,1,1,1,1,2
163,C188,55,0,2,4,,1,20,5,2,2,1,5,0,G062C_F_DE,062C,2,0,4,1,3
163,C188,56,0,2,4,,1,20,5,2,2,1,5,0,G062C_F_DEwithAudio,062C,2,0,6,1,3
163,C188,57,0,2,4,,1,20,5,2,2,1,5,0,G062C_F_DN,062C,2,0,3,1,2
163,C188,58,0,2,4,,1,20,5,2,2,1,5,0,G062C_F_DNwithAudio,062C,2,0,5,1,3
163,C188,59,0,2,4,,1,20,5,2,2,1,5,0,G062C_F_SE,062C,2,0,2,1,2
163,C188,60,0,2,4,,1,20,5,2,2,1,5,0,G062C_F_SN,062C,2,0,1,1,2
163,C188,61,0,2,4,,1,20,5,2,2,1,5,0,G067B_F_DE,067B,1,0,4,1,3
163,C188,62,0,2,4,,1,20,5,2,2,1,5,0,G067B_F_DEwithAudio,067B,1,0,6,1,4
163,C188,63,0,2,4,,1,20,5,2,2,1,5,0,G067B_F_DN,067B,1,0,3,1,3
163,C188,64,0,2,4,,1,20,5,2,2,1,5,0,G067B_F_DNwithAudio,067B,1,0,5,1,3
163,C188,65,0,2,4,,1,20,5,2,2,1,5,0,G067B_F_SE,067B,1,0,2,1,3
163,C188,66,0,2,4,,1,20,5,2,2,1,5,0,G067B_F_SN,067B,1,0,1,1,3
163,C188,67,0,2,4,,1,20,5,2,2,1,5,0,G067C_M_DE,067C,2,1,4,1,3
163,C188,68,0,2,4,,1,20,5,2,2,1,5,0,G067C_M_DEwithAudio,067C,2,1,6,1,3
163,C188,69,0,2,4,,1,20,5,2,2,1,5,0,G067C_M_DN,067C,2,1,3,1,3
163,C188,70,0,2,4,,1,20,5,2,2,1,5,0,G067C_M_DNwithAudio,067C,2,1,5,1,3
163,C188,71,0,2,4,,1,20,5,2,2,1,5,0,G067C_M_SE,067C,2,1,2,1,3
163,C188,72,0,2,4,,1,20,5,2,2,1,5,0,G067C_M_SN,067C,2,1,1,1,3
163,C188,73,0,2,4,,1,20,5,2,2,1,5,0,G074A_M_DE,074A,0,1,4,1,2
163,C188,74,0,2,4,,1,20,5,2,2,1,5,0,G074A_M_DEwithAudio,074A,0,1,6,1,2
163,C188,75,0,2,4,,1,20,5,2,2,1,5,0,G074A_M_DN,074A,0,1,3,1,2
163,C188,76,0,2,4,,1,20,5,2,2,1,5,0,G074A_M_DNwithAudio,074A,0,1,5,1,2
163,C188,77,0,2,4,,1,20,5,2,2,1,5,0,G074A_M_SE,074A,0,1,2,1,2
163,C188,78,0,2,4,,1,20,5,2,2,1,5,0,G074A_M_SN,074A,0,1,1,1,3
163,C188,79,0,2,4,,1,20,5,2,2,1,5,0,G075B_F_DE,075B,1,0,4,1,4
163,C188,80,0,2,4,,1,20,5,2,2,1,5,0,G075B_F_DEwithAudio,075B,1,0,6,1,4
163,C188,81,0,2,4,,1,20,5,2,2,1,5,0,G075B_F_DN,075B,1,0,3,1,3
163,C188,82,0,2,4,,1,20,5,2,2,1,5,0,G075B_F_DNwithAudio,075B,1,0,5,1,4
163,C188,83,0,2,4,,1,20,5,2,2,1,5,0,G075B_F_SE,075B,1,0,2,1,3
163,C188,84,0,2,4,,1,20,5,2,2,1,5,0,G075B_F_SN,075B,1,0,1,1,3
163,C188,85,0,2,4,,1,20,5,2,2,1,5,0,G078A_F_DE,078A,0,0,4,1,6
163,C188,86,0,2,4,,1,20,5,2,2,1,5,0,G078A_F_DEwithAudio,078A,0,0,6,1,6
163,C188,87,0,2,4,,1,20,5,2,2,1,5,0,G078A_F_DN,078A,0,0,3,1,5
163,C188,88,0,2,4,,1,20,5,2,2,1,5,0,G078A_F_DNwithAudio,078A,0,0,5,1,5
163,C188,89,0,2,4,,1,20,5,2,2,1,5,0,G078A_F_SE,078A,0,0,2,1,6
163,C188,90,0,2,4,,1,20,5,2,2,1,5,0,G078A_F_SN,078A,0,0,1,1,4
163,C188,91,0,2,4,,1,20,5,2,2,1,5,0,G084A_M_DE,084A,0,1,4,1,6
163,C188,92,0,2,4,,1,20,5,2,2,1,5,0,G084A_M_DEwithAudio,084A,0,1,6,1,5
163,C188,93,0,2,4,,1,20,5,2,2,1,5,0,G084A_M_DN,084A,0,1,3,1,6
163,C188,94,0,2,4,,1,20,5,2,2,1,5,0,G084A_M_DNwithAudio,084A,0,1,5,1,6
163,C188,95,0,2,4,,1,20,5,2,2,1,5,0,G084A_M_SE,084A,0,1,2,1,6
163,C188,96,0,2,4,,1,20,5,2,2,1,5,0,G084A_M_SN,084A,0,1,1,1,6
163,C188,97,0,2,4,,1,20,5,2,2,1,5,0,G087C_F_DE,087C,2,0,4,1,2
163,C188,98,0,2,4,,1,20,5,2,2,1,5,0,G087C_F_DEwithAudio,087C,2,0,6,1,2
163,C188,99,0,2,4,,1,20,5,2,2,1,5,0,G087C_F_DN,087C,2,0,3,1,2
163,C188,100,0,2,4,,1,20,5,2,2,1,5,0,G087C_F_DNwithAudio,087C,2,0,5,1,3
